Asset Name,Modem Id,Date(GMT),GPS LATITUDE (DEGREES),GPS LONGITUDE (DEGREES),FORMAT ID,YEAR,MONTH,DAY (day),HOUR (hr),MINUTE (min),Sea Surface Temperature (ﾰC),Battery Voltage (V),Time Since Last GPS fix (min),GPS reported Signal to Noise ratio (dB),Time to First fix (s),Iridium Transmission Duration (s),Hex Data
BUOY_4,3.00234E+14,26/09/2012 18:00,66.9386,-61.7528,40,2012,9,26,18,0,3.6,14.2,0,44,8,37,28192d480fff3e7ffffb897fc002fe4d520b0812ff
BUOY_4,3.00234E+14,26/09/2012 17:00,66.9446,-61.7684,40,2012,9,26,17,0,3.5,14.2,0,44,32,30,28192d440fff3dfffffb87bfc002fe54d20a6c42ff
BUOY_4,3.00234E+14,26/09/2012 16:00,66.9644,-61.7984,40,2012,9,26,16,0,3.5,14.2,0,44,8,30,28192d400fff3dfffffb87bfc002fe6d92094012ff
BUOY_4,3.00234E+14,26/09/2012 15:00,66.9786,-61.8356,40,2012,9,26,15,0,3.6,14.2,0,48,8,30,28192d3c0fff3e7ffffb87bfc002fe7f5207cc133f
BUOY_4,3.00234E+14,26/09/2012 14:00,66.9918,-61.8446,40,2012,9,26,14,0,3.6,14.2,0,48,32,30,28192d380fff3e7ffffb87bfc002fe8fd20772433f
BUOY_4,3.00234E+14,26/09/2012 13:00,66.9988,-61.8502,40,2012,9,26,13,0,3.6,14.2,0,44,14,30,28192d340fff3e7ffffb87bfc002fe9892073a1eff
BUOY_4,3.00234E+14,26/09/2012 12:00,66.9978,-61.8448,40,2012,9,26,12,0,3.6,14.2,0,44,32,30,28192d300fff3e7ffffb87bfc002fe9752077042ff
BUOY_4,3.00234E+14,26/09/2012 11:00,66.9938,-61.8338,40,2012,9,26,11,0,3.5,14.2,0,44,10,30,28192d2c0fff3dfffffb87bfc002fe925207de16ff
BUOY_4,3.00234E+14,26/09/2012 10:00,66.9892,-61.8108,40,2012,9,26,10,0,3.6,14.2,0,44,30,30,28192d280fff3e7ffffb87bfc002fe8c9208c43eff
BUOY_4,3.00234E+14,26/09/2012 9:00,66.9874,-61.7864,40,2012,9,26,9,0,3.6,14.2,0,44,6,30,28192d240fff3e7ffffb87bfc002fe8a5209b80eff
BUOY_4,3.00234E+14,26/09/2012 8:00,66.9876,-61.7656,40,2012,9,26,8,0,3.6,14.2,0,48,30,30,28192d200fff3e7ffffb87bfc002fe8a920a883f3f
BUOY_4,3.00234E+14,26/09/2012 7:00,66.9896,-61.7474,40,2012,9,26,7,0,3.6,14.2,0,44,30,30,28192d1c0fff3e7ffffb87bfc002fe8d120b3e3eff
BUOY_4,3.00234E+14,26/09/2012 6:00,66.9954,-61.746,40,2012,9,26,6,0,3.6,14.2,0,48,8,30,28192d180fff3e7ffffb87bfc002fe94520b4c133f
BUOY_4,3.00234E+14,26/09/2012 5:00,67.004,-61.7556,40,2012,9,26,5,0,3.6,14.2,0,44,30,30,28192d140fff3e7ffffb87bfc002fe9f120aec3eff
BUOY_4,3.00234E+14,26/09/2012 4:00,67.0156,-61.7734,40,2012,9,26,4,0,3.6,14.2,0,48,8,30,28192d100fff3e7ffffb87bfc002fead920a3a133f
BUOY_4,3.00234E+14,26/09/2012 3:00,67.0292,-61.7946,40,2012,9,26,3,0,3.6,14.2,0,48,32,30,28192d0c0fff3e7ffffb87bfc002febe920966433f
BUOY_4,3.00234E+14,26/09/2012 2:00,67.0408,-61.8156,40,2012,9,26,2,0,3.4,14.2,0,44,8,30,28192d080fff3d7ffffb87bfc002fecd12089412ff
BUOY_4,3.00234E+14,26/09/2012 1:00,67.0518,-61.8286,40,2012,9,26,1,0,3.4,14.2,0,44,32,30,28192d040fff3d7ffffb87bfc002fedad2081242ff
BUOY_4,3.00234E+14,26/09/2012 0:00,67.0578,-61.8472,40,2012,9,26,0,0,3.4,14.2,0,44,8,30,28192d000fff3d7ffffb87bfc002fee252075812ff
BUOY_4,3.00234E+14,25/09/2012 23:00,67.06,-61.8564,40,2012,9,25,23,0,2.2,14.2,0,48,8,30,28192cdc0fff377ffffb87bfc002fee51206fc133f
BUOY_4,3.00234E+14,25/09/2012 22:00,67.0604,-61.8542,40,2012,9,25,22,0,3.4,14.2,0,48,32,30,28192cd80fff3d7ffffb87bfc002fee5920712433f
BUOY_4,3.00234E+14,25/09/2012 21:00,67.056,-61.8406,40,2012,9,25,21,0,2.1,14.2,0,44,6,30,28192cd40fff36fffffb87bfc002fee012079a0eff
BUOY_4,3.00234E+14,25/09/2012 20:56,67.056,-61.8408,40,2012,9,25,20,56,2.1,14.2,4095,44,38,0,28192cd38fff36fffffb803ffffefee01207984eff
BUOY_4,3.00234E+14,25/09/2012 20:00,67.0546,-61.8406,40,2012,9,25,20,0,5.2,14.2,0,48,8,30,28192cd00fff467ffffb87bfc002fede52079a133f
BUOY_4,3.00234E+14,25/09/2012 19:00,67.0546,-61.8406,40,2012,9,25,19,0,6.1,14.2,0,48,8,30,28192ccc0fff4afffffb87bfc002fede52079a133f
BUOY_4,3.00234E+14,25/09/2012 18:00,67.0546,-61.8406,40,2012,9,25,18,0,3.7,14.2,0,48,32,30,28192cc80fff3efffffb87bfc002fede52079a433f
BUOY_4,3.00234E+14,25/09/2012 17:00,67.0546,-61.8406,40,2012,9,25,17,0,4.2,14.2,0,48,8,30,28192cc40fff417ffffb87bfc002fede52079a133f
BUOY_4,3.00234E+14,25/09/2012 16:00,67.0546,-61.8406,40,2012,9,25,16,0,4.4,14.2,0,48,8,30,28192cc00fff427ffffb87bfc002fede52079a133f
BUOY_4,3.00234E+14,25/09/2012 15:00,67.0546,-61.8406,40,2012,9,25,15,0,5.1,14.2,0,48,32,30,28192cbc0fff45fffffb87bfc002fede52079a433f
BUOY_4,3.00234E+14,25/09/2012 14:00,67.0546,-61.8406,40,2012,9,25,14,0,4,14.2,0,48,10,30,28192cb80fff407ffffb87bfc002fede52079a173f
BUOY_4,3.00234E+14,25/09/2012 13:00,67.0546,-61.8406,40,2012,9,25,13,0,2,14.2,0,48,8,30,28192cb40fff367ffffb87bfc002fede52079a133f
BUOY_4,3.00234E+14,25/09/2012 12:00,67.0546,-61.8406,40,2012,9,25,12,0,1.4,14.2,0,48,30,30,28192cb00fff337ffffb87bfc002fede52079a3f3f
BUOY_4,3.00234E+14,25/09/2012 11:00,67.0546,-61.8404,40,2012,9,25,11,0,1.1,14.2,0,48,8,30,28192cac0fff31fffffb87bfc002fede52079c133f
BUOY_4,3.00234E+14,25/09/2012 10:00,67.0548,-61.8406,40,2012,9,25,10,0,0.9,14.2,0,48,6,30,28192ca80fff30fffffb87bfc002fede92079a0f3f
BUOY_4,3.00234E+14,25/09/2012 9:00,67.0548,-61.8404,40,2012,9,25,9,0,1,14.2,0,48,30,30,28192ca40fff317ffffb87bfc002fede92079c3f3f
BUOY_4,3.00234E+14,25/09/2012 8:00,67.0548,-61.8406,40,2012,9,25,8,0,1,14.2,0,48,8,30,28192ca00fff317ffffb87bfc002fede92079a133f
BUOY_4,3.00234E+14,25/09/2012 7:00,67.0546,-61.8406,40,2012,9,25,7,0,1,14.2,0,48,8,30,28192c9c0fff317ffffb87bfc002fede52079a133f
BUOY_4,3.00234E+14,25/09/2012 6:00,67.0548,-61.8404,40,2012,9,25,6,0,1.1,14.2,0,48,30,30,28192c980fff31fffffb87bfc002fede92079c3f3f
BUOY_4,3.00234E+14,25/09/2012 5:00,67.0542,-61.8414,40,2012,9,25,5,0,1.1,14.2,0,48,8,30,28192c940fff31fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,25/09/2012 4:00,67.0542,-61.8414,40,2012,9,25,4,0,1,14.2,0,48,8,30,28192c900fff317ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,25/09/2012 3:00,67.0542,-61.8414,40,2012,9,25,3,0,1,14.2,0,48,32,30,28192c8c0fff317ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,25/09/2012 2:00,67.0542,-61.8414,40,2012,9,25,2,0,1,14.2,0,48,8,84,28192c880fff317ffffb953fc002feddd20792133f
BUOY_4,3.00234E+14,25/09/2012 1:00,67.0542,-61.8414,40,2012,9,25,1,0,1.1,14.2,0,48,8,30,28192c840fff31fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,25/09/2012 0:00,67.0542,-61.8414,40,2012,9,25,0,0,1,14.2,0,48,32,30,28192c800fff317ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,24/09/2012 23:00,67.0542,-61.8414,40,2012,9,24,23,0,1,14.2,0,48,12,30,28192c5c0fff317ffffb87bfc002feddd207921b3f
BUOY_4,3.00234E+14,24/09/2012 22:00,67.0542,-61.8414,40,2012,9,24,22,0,1.5,14.2,0,48,8,30,28192c580fff33fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 21:00,67.0542,-61.8414,40,2012,9,24,21,0,1.7,14.2,0,48,6,30,28192c540fff34fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,24/09/2012 20:00,67.0542,-61.8414,40,2012,9,24,20,0,1.3,14.2,0,48,30,30,28192c500fff32fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,24/09/2012 19:00,67.0542,-61.8414,40,2012,9,24,19,0,3,14.2,0,48,6,30,28192c4c0fff3b7ffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,24/09/2012 18:00,67.0542,-61.8414,40,2012,9,24,18,0,3,14.2,0,48,30,30,28192c480fff3b7ffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,24/09/2012 17:00,67.0542,-61.8414,40,2012,9,24,17,0,2.7,14.2,0,48,8,30,28192c440fff39fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 16:00,67.0542,-61.8414,40,2012,9,24,16,0,2.5,14.2,0,48,8,30,28192c400fff38fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 15:00,67.0542,-61.8414,40,2012,9,24,15,0,2.4,14.2,0,48,8,30,28192c3c0fff387ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 14:00,67.0542,-61.8414,40,2012,9,24,14,0,1.7,14.2,0,48,30,30,28192c380fff34fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,24/09/2012 13:00,67.0544,-61.8414,40,2012,9,24,13,0,1.8,14.2,0,44,12,30,28192c340fff357ffffb87bfc002fede1207921aff
BUOY_4,3.00234E+14,24/09/2012 12:00,67.0542,-61.8414,40,2012,9,24,12,0,1.6,14.2,0,48,8,30,28192c300fff347ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 11:00,67.0542,-61.8414,40,2012,9,24,11,0,1.5,14.2,0,48,8,30,28192c2c0fff33fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 10:00,67.0542,-61.8414,40,2012,9,24,10,0,1.4,14.2,0,48,32,30,28192c280fff337ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,24/09/2012 9:00,67.0542,-61.8414,40,2012,9,24,9,0,1.3,14.2,0,44,8,30,28192c240fff32fffffb87bfc002feddd2079212ff
BUOY_4,3.00234E+14,24/09/2012 8:00,67.0542,-61.8414,40,2012,9,24,8,0,1.4,14.2,0,48,8,30,28192c200fff337ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 7:00,67.0542,-61.8414,40,2012,9,24,7,0,1.3,14.2,0,48,8,30,28192c1c0fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 6:00,67.0542,-61.8414,40,2012,9,24,6,0,1.3,14.2,0,48,32,30,28192c180fff32fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,24/09/2012 5:00,67.0542,-61.8414,40,2012,9,24,5,0,1.3,14.2,0,48,6,30,28192c140fff32fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,24/09/2012 4:00,67.0542,-61.8414,40,2012,9,24,4,0,1.3,14.2,0,48,6,30,28192c100fff32fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,24/09/2012 3:00,67.0542,-61.8414,40,2012,9,24,3,0,1.3,14.2,0,48,30,30,28192c0c0fff32fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,24/09/2012 2:00,67.0542,-61.8414,40,2012,9,24,2,0,1.3,14.2,0,48,8,30,28192c080fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 1:00,67.0542,-61.8414,40,2012,9,24,1,0,1.3,14.2,0,48,8,30,28192c040fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,24/09/2012 0:00,67.0542,-61.8414,40,2012,9,24,0,0,1.3,14.2,0,48,30,30,28192c000fff32fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,23/09/2012 23:00,67.0542,-61.8414,40,2012,9,23,23,0,1.3,14.2,0,48,8,30,28192bdc0fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 22:00,67.0542,-61.8414,40,2012,9,23,22,0,1.3,14.2,0,48,8,30,28192bd80fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 21:00,67.0542,-61.8414,40,2012,9,23,21,0,1.4,14.2,0,48,8,30,28192bd40fff337ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 20:00,67.0542,-61.8414,40,2012,9,23,20,0,1.5,14.2,0,48,32,30,28192bd00fff33fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,23/09/2012 19:00,67.0542,-61.8414,40,2012,9,23,19,0,1.6,14.2,0,48,8,30,28192bcc0fff347ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 18:00,67.0542,-61.8414,40,2012,9,23,18,0,1.9,14.2,0,48,8,30,28192bc80fff35fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 17:00,67.0542,-61.8414,40,2012,9,23,17,0,1.9,14.2,0,48,32,30,28192bc40fff35fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,23/09/2012 16:00,67.0542,-61.8414,40,2012,9,23,16,0,1.3,14.2,0,48,8,30,28192bc00fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 15:00,67.0542,-61.8414,40,2012,9,23,15,0,1.1,14.2,0,48,8,30,28192bbc0fff31fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 14:00,67.0542,-61.8414,40,2012,9,23,14,0,1.1,14.2,0,48,30,30,28192bb80fff31fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,23/09/2012 13:00,67.0544,-61.8414,40,2012,9,23,13,0,0.8,14.2,0,44,10,30,28192bb40fff307ffffb87bfc002fede12079216ff
BUOY_4,3.00234E+14,23/09/2012 12:00,67.0542,-61.8414,40,2012,9,23,12,0,0.7,14.2,0,48,8,30,28192bb00fff2ffffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 11:00,67.0542,-61.8414,40,2012,9,23,11,0,0.6,14.2,0,48,8,30,28192bac0fff2f7ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 10:00,67.0542,-61.8414,40,2012,9,23,10,0,0.6,14.2,0,48,30,30,28192ba80fff2f7ffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,23/09/2012 9:00,67.0542,-61.8414,40,2012,9,23,9,0,0.5,14.2,0,44,8,30,28192ba40fff2efffffb87bfc002feddd2079212ff
BUOY_4,3.00234E+14,23/09/2012 8:00,67.0542,-61.8414,40,2012,9,23,8,0,0.5,14.2,0,48,8,30,28192ba00fff2efffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 7:00,67.0542,-61.8414,40,2012,9,23,7,0,0.5,14.2,0,48,8,30,28192b9c0fff2efffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 6:00,67.0542,-61.8414,40,2012,9,23,6,0,0.6,14.2,0,48,32,30,28192b980fff2f7ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,23/09/2012 5:00,67.0544,-61.8414,40,2012,9,23,5,0,0.6,14.2,0,48,8,30,28192b940fff2f7ffffb87bfc002fede120792133f
BUOY_4,3.00234E+14,23/09/2012 4:00,67.0542,-61.8414,40,2012,9,23,4,0,0.7,14.2,0,48,8,30,28192b900fff2ffffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 3:00,67.0542,-61.8414,40,2012,9,23,3,0,0.7,14.2,0,48,32,30,28192b8c0fff2ffffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,23/09/2012 2:00,67.0542,-61.8414,40,2012,9,23,2,0,0.7,14.2,0,48,8,30,28192b880fff2ffffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,23/09/2012 1:00,67.0542,-61.8414,40,2012,9,23,1,0,0.9,14.2,0,48,6,30,28192b840fff30fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,23/09/2012 0:00,67.0542,-61.8414,40,2012,9,23,0,0,1.1,14.2,0,48,30,30,28192b800fff31fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,22/09/2012 23:00,67.0542,-61.8414,40,2012,9,22,23,0,1.4,14.2,0,48,8,30,28192b5c0fff337ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 22:00,67.0542,-61.8412,40,2012,9,22,22,0,2,14.2,0,48,6,30,28192b580fff367ffffb87bfc002feddd207940f3f
BUOY_4,3.00234E+14,22/09/2012 21:00,67.0542,-61.8414,40,2012,9,22,21,0,3.3,14.2,0,48,8,30,28192b540fff3cfffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 20:00,67.0542,-61.8414,40,2012,9,22,20,0,4.2,14.2,0,48,30,30,28192b500fff417ffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,22/09/2012 19:00,67.0542,-61.8414,40,2012,9,22,19,0,4.3,14.2,0,48,8,30,28192b4c0fff41fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 18:00,67.0544,-61.8414,40,2012,9,22,18,0,4.7,14.2,0,48,8,30,28192b480fff43fffffb87bfc002fede120792133f
BUOY_4,3.00234E+14,22/09/2012 17:00,67.0542,-61.8414,40,2012,9,22,17,0,4.5,14.2,0,48,32,30,28192b440fff42fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,22/09/2012 16:00,67.0542,-61.8414,40,2012,9,22,16,0,3.9,14.2,0,48,8,30,28192b400fff3ffffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 15:00,67.0542,-61.8414,40,2012,9,22,15,0,3,14.2,0,48,8,30,28192b3c0fff3b7ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 14:00,67.0542,-61.8414,40,2012,9,22,14,0,2.8,14.2,0,48,32,30,28192b380fff3a7ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,22/09/2012 13:00,67.0542,-61.8414,40,2012,9,22,13,0,1.8,14.2,0,48,8,30,28192b340fff357ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 12:00,67.0542,-61.8414,40,2012,9,22,12,0,0.9,14.2,0,48,8,30,28192b300fff30fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 11:00,67.0542,-61.8414,40,2012,9,22,11,0,0.5,14.2,0,48,32,30,28192b2c0fff2efffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,22/09/2012 10:00,67.0542,-61.8414,40,2012,9,22,10,0,0.3,14.2,0,48,8,30,28192b280fff2dfffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 9:00,67.0542,-61.8414,40,2012,9,22,9,0,0.2,14.2,0,48,30,30,28192b240fff2d7ffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,22/09/2012 8:00,67.0542,-61.8414,40,2012,9,22,8,0,0.4,14.2,0,48,6,30,28192b200fff2e7ffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,22/09/2012 7:00,67.0542,-61.8414,40,2012,9,22,7,0,0.5,14.2,0,48,6,30,28192b1c0fff2efffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,22/09/2012 6:00,67.0542,-61.8414,40,2012,9,22,6,0,0.7,14.2,0,48,30,30,28192b180fff2ffffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,22/09/2012 5:00,67.0542,-61.8412,40,2012,9,22,5,0,0.8,14.2,0,48,8,30,28192b140fff307ffffb87bfc002feddd20794133f
BUOY_4,3.00234E+14,22/09/2012 4:00,67.0542,-61.8414,40,2012,9,22,4,0,0.9,14.2,0,48,8,30,28192b100fff30fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 3:00,67.0542,-61.8414,40,2012,9,22,3,0,1.1,14.2,0,48,30,30,28192b0c0fff31fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,22/09/2012 2:00,67.0542,-61.8414,40,2012,9,22,2,0,1.1,14.2,0,48,8,93,28192b080fff31fffffb977fc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 1:00,67.0542,-61.8414,40,2012,9,22,1,0,1.3,14.2,0,48,8,30,28192b040fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,22/09/2012 0:00,67.0542,-61.8414,40,2012,9,22,0,0,1.4,14.2,0,48,32,30,28192b000fff337ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,21/09/2012 23:00,67.0542,-61.8414,40,2012,9,21,23,0,1.5,14.2,0,48,12,30,28192adc0fff33fffffb87bfc002feddd207921b3f
BUOY_4,3.00234E+14,21/09/2012 22:00,67.0542,-61.8414,40,2012,9,21,22,0,1.8,14.2,0,48,8,30,28192ad80fff357ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 21:00,67.0542,-61.8414,40,2012,9,21,21,0,2.3,14.2,0,48,32,30,28192ad40fff37fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,21/09/2012 20:00,67.0542,-61.8414,40,2012,9,21,20,0,3.1,14.2,0,48,8,30,28192ad00fff3bfffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 19:00,67.0542,-61.8414,40,2012,9,21,19,0,4.1,14.2,0,48,8,30,28192acc0fff40fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 18:00,67.0542,-61.8414,40,2012,9,21,18,0,4.4,14.2,0,48,32,30,28192ac80fff427ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,21/09/2012 17:00,67.0544,-61.8414,40,2012,9,21,17,0,4.5,14.2,0,48,8,30,28192ac40fff42fffffb87bfc002fede120792133f
BUOY_4,3.00234E+14,21/09/2012 16:00,67.0542,-61.8414,40,2012,9,21,16,0,4.9,14.2,0,48,6,30,28192ac00fff44fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,21/09/2012 15:00,67.0542,-61.8414,40,2012,9,21,15,0,6.1,14.2,0,48,30,30,28192abc0fff4afffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,21/09/2012 14:00,67.0542,-61.8414,40,2012,9,21,14,0,4.5,14.2,0,48,6,30,28192ab80fff42fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,21/09/2012 13:00,67.0542,-61.8414,40,2012,9,21,13,0,2.7,14.2,0,48,8,30,28192ab40fff39fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 12:00,67.0542,-61.8414,40,2012,9,21,12,0,2,14.2,0,48,30,30,28192ab00fff367ffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,21/09/2012 11:00,67.0544,-61.8412,40,2012,9,21,11,0,1.1,14.2,0,48,26,30,28192aac0fff31fffffb87bfc002fede120794373f
BUOY_4,3.00234E+14,21/09/2012 10:00,67.0542,-61.8414,40,2012,9,21,10,0,1,14.2,0,48,8,30,28192aa80fff317ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 9:00,67.0542,-61.8414,40,2012,9,21,9,0,1.4,14.2,0,48,32,30,28192aa40fff337ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,21/09/2012 8:00,67.0542,-61.8412,40,2012,9,21,8,0,1.4,14.2,0,48,8,30,28192aa00fff337ffffb87bfc002feddd20794133f
BUOY_4,3.00234E+14,21/09/2012 7:00,67.0542,-61.8412,40,2012,9,21,7,0,1.3,14.2,0,48,8,30,28192a9c0fff32fffffb87bfc002feddd20794133f
BUOY_4,3.00234E+14,21/09/2012 6:00,67.0542,-61.8414,40,2012,9,21,6,0,1.4,14.2,0,48,32,30,28192a980fff337ffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,21/09/2012 5:00,67.0542,-61.8412,40,2012,9,21,5,0,1.4,14.2,0,48,10,30,28192a940fff337ffffb87bfc002feddd20794173f
BUOY_4,3.00234E+14,21/09/2012 4:00,67.0542,-61.8414,40,2012,9,21,4,0,1.3,14.2,0,48,8,30,28192a900fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 3:00,67.0542,-61.8414,40,2012,9,21,3,0,1.3,14.2,0,48,32,30,28192a8c0fff32fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,21/09/2012 2:00,67.0542,-61.8414,40,2012,9,21,2,0,1.3,14.2,0,48,8,30,28192a880fff32fffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,21/09/2012 1:00,67.0542,-61.8414,40,2012,9,21,1,0,1.2,14.2,0,44,6,30,28192a840fff327ffffb87bfc002feddd207920eff
BUOY_4,3.00234E+14,21/09/2012 0:00,67.0542,-61.8414,40,2012,9,21,0,0,1.3,14.2,0,48,30,30,28192a800fff32fffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,20/09/2012 23:00,67.0542,-61.8414,40,2012,9,20,23,0,1.1,14.2,0,48,6,30,28192a5c0fff31fffffb87bfc002feddd207920f3f
BUOY_4,3.00234E+14,20/09/2012 22:00,67.0544,-61.8414,40,2012,9,20,22,0,0.9,14.2,0,48,8,30,28192a580fff30fffffb87bfc002fede120792133f
BUOY_4,3.00234E+14,20/09/2012 21:00,67.0542,-61.8414,40,2012,9,20,21,0,1.2,14.2,0,48,8,30,28192a540fff327ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,20/09/2012 20:00,67.0542,-61.8414,40,2012,9,20,20,0,1.6,14.2,0,48,30,30,28192a500fff347ffffb87bfc002feddd207923f3f
BUOY_4,3.00234E+14,20/09/2012 19:00,67.0544,-61.8414,40,2012,9,20,19,0,1.1,14.2,0,48,8,30,28192a4c0fff31fffffb87bfc002fede120792133f
BUOY_4,3.00234E+14,20/09/2012 18:00,67.0544,-61.8414,40,2012,9,20,18,0,1,14.2,0,48,8,30,28192a480fff317ffffb87bfc002fede120792133f
BUOY_4,3.00234E+14,20/09/2012 17:00,67.0542,-61.8414,40,2012,9,20,17,0,0.9,14.2,0,48,32,30,28192a440fff30fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,20/09/2012 16:00,67.0542,-61.8414,40,2012,9,20,16,0,0.8,14.2,0,48,8,30,28192a400fff307ffffb87bfc002feddd20792133f
BUOY_4,3.00234E+14,20/09/2012 15:00,67.0542,-61.8412,40,2012,9,20,15,0,0.8,14.2,0,48,8,30,28192a3c0fff307ffffb87bfc002feddd20794133f
BUOY_4,3.00234E+14,20/09/2012 14:00,67.0542,-61.8414,40,2012,9,20,14,0,0.9,14.2,0,48,32,30,28192a380fff30fffffb87bfc002feddd20792433f
BUOY_4,3.00234E+14,20/09/2012 13:00,67.0542,-61.8414,40,2012,9,20,13,0,0.9,14.2,0,48,8,30,28192a340fff30fffffb87bfc002feddd20792133f
