"UTC date/time","Unix UTC timestamp","lat","lon","callsign","wind from","knots","gust","barometer","air temp","dew point","water temp"
"2012-Dec-24 2021", 1356380460, 68.462000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1956", 1356378960, 68.462000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1927", 1356377220, 68.463000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1920", 1356376800, 68.463000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1919", 1356376740, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1850", 1356375000, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1815", 1356372900, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1740", 1356370800, 68.462000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1737", 1356370620, 68.462000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1734", 1356370440, 68.462000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1712", 1356369120, 68.462000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1708", 1356368880, 68.460000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1659", 1356368340, 68.460000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1636", 1356366960, 68.462000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1635", 1356366900, 68.460000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1603", 1356364980, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1555", 1356364500, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1531", 1356363060, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1525", 1356362700, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1456", 1356360960, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1450", 1356360600, 68.460000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1433", 1356359580, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1420", 1356358800, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1349", 1356356940, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1340", 1356356400, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1316", 1356354960, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1311", 1356354660, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1257", 1356353820, 68.461000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1159", 1356350340, 68.461000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1137", 1356349020, 68.461000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1118", 1356347880, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1030", 1356345000, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 1003", 1356343380, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0958", 1356343080, 68.462000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0924", 1356341040, 68.462000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0852", 1356339120, 68.462000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0821", 1356337260, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0742", 1356334920, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0712", 1356333120, 68.462000, -65.248000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0529", 1356326940, 68.463000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0253", 1356317580, 68.463000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0135", 1356312900, 68.463000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0132", 1356312720, 68.463000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0113", 1356311580, 68.463000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-24 0054", 1356310440, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2349", 1356306540, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2347", 1356306420, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2330", 1356305400, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2316", 1356304560, 68.461000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2207", 1356300420, 68.461000, -65.253000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2151", 1356299460, 68.461000, -65.253000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2148", 1356299280, 68.461000, -65.253000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2030", 1356294600, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 2019", 1356293940, 68.462000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1952", 1356292320, 68.462000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1934", 1356291240, 68.462000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1929", 1356290940, 68.459000, -65.238000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1903", 1356289380, 68.459000, -65.238000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1900", 1356289200, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1853", 1356288780, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1840", 1356288000, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1752", 1356285120, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1749", 1356284940, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1720", 1356283200, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1716", 1356282960, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1655", 1356281700, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1651", 1356281460, 68.462000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1636", 1356280560, 68.461000, -65.250000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1612", 1356279120, 68.461000, -65.250000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1609", 1356278940, 68.461000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1606", 1356278760, 68.461000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1543", 1356277380, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1536", 1356276960, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1515", 1356275700, 68.462000, -65.261000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1514", 1356275640, 68.462000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1456", 1356274560, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1429", 1356272940, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1403", 1356271380, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1355", 1356270900, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1329", 1356269340, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1321", 1356268860, 68.461000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1220", 1356265200, 68.461000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1211", 1356264660, 68.461000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1204", 1356264240, 68.461000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1142", 1356262920, 68.461000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1113", 1356261180, 68.463000, -65.252000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1111", 1356261060, 68.463000, -65.252000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1038", 1356259080, 68.463000, -65.252000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 1026", 1356258360, 68.463000, -65.252000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0934", 1356255240, 68.462000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0901", 1356253260, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0843", 1356252180, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0753", 1356249180, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0724", 1356247440, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0538", 1356241080, 68.465000, -65.251000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0313", 1356232380, 68.466000, -65.251000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0147", 1356227220, 68.466000, -65.251000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0144", 1356227040, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0132", 1356226320, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-23 0004", 1356221040, 68.463000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2352", 1356220320, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2339", 1356219540, 68.463000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2205", 1356213900, 68.463000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2159", 1356213540, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2041", 1356208860, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2038", 1356208680, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2028", 1356208080, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 2020", 1356207600, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1944", 1356205440, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1940", 1356205200, 68.460000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1911", 1356203460, 68.460000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1905", 1356203100, 68.460000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1859", 1356202740, 68.462000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1837", 1356201420, 68.462000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1803", 1356199380, 68.462000, -65.242000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1800", 1356199200, 68.461000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1731", 1356197460, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1726", 1356197160, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1700", 1356195600, 68.460000, -65.251000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1622", 1356193320, 68.460000, -65.251000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1619", 1356193140, 68.460000, -65.251000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1552", 1356191520, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1548", 1356191280, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1521", 1356189660, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1439", 1356187140, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1409", 1356185340, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1407", 1356185220, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1406", 1356185160, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1356", 1356184560, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1346", 1356183960, 68.459000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1301", 1356181260, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1230", 1356179400, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1229", 1356179340, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1210", 1356178200, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1204", 1356177840, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1125", 1356175500, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1052", 1356173520, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1047", 1356173220, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 1020", 1356171600, 68.463000, -65.240000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0946", 1356169560, 68.461000, -65.249000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0913", 1356167580, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0911", 1356167460, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0803", 1356163380, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0802", 1356163320, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0733", 1356161580, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0551", 1356155460, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0410", 1356149400, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0329", 1356146940, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0156", 1356141360, 68.462000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0153", 1356141180, 68.461000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0016", 1356135360, 68.462000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0014", 1356135240, 68.459000, -65.239000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0012", 1356135120, 68.462000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-22 0001", 1356134460, 68.459000, -65.239000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2239", 1356129540, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2233", 1356129180, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2231", 1356129060, 68.461000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2230", 1356129000, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2221", 1356128460, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2104", 1356123840, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2058", 1356123480, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2053", 1356123180, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 2050", 1356123000, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1955", 1356119700, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1950", 1356119400, 68.459000, -65.254000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1930", 1356118200, 68.460000, -65.257000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1924", 1356117840, 68.460000, -65.257000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1917", 1356117420, 68.460000, -65.257000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1905", 1356116700, 68.460000, -65.257000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1812", 1356113520, 68.459000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1745", 1356111900, 68.459000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1744", 1356111840, 68.459000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1740", 1356111600, 68.459000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1633", 1356107580, 68.459000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1626", 1356107160, 68.460000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1602", 1356105720, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1557", 1356105420, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1555", 1356105300, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1549", 1356104940, 68.460000, -65.246000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1544", 1356104640, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1448", 1356101280, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1421", 1356099660, 68.462000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1419", 1356099540, 68.462000, -65.249000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1408", 1356098880, 68.462000, -65.249000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1239", 1356093540, 68.462000, -65.249000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1235", 1356093300, 68.462000, -65.249000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1229", 1356092940, 68.462000, -65.249000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1135", 1356089700, 68.462000, -65.248000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1112", 1356088320, 68.462000, -65.248000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1103", 1356087780, 68.462000, -65.248000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 1046", 1356086760, 68.462000, -65.248000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0954", 1356083640, 68.460000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0933", 1356082380, 68.460000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0922", 1356081720, 68.460000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0814", 1356077640, 68.460000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0746", 1356075960, 68.460000, -65.234000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0632", 1356071520, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0603", 1356069780, 68.463000, -65.247000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0420", 1356063600, 68.462000, -65.243000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0214", 1356056040, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0032", 1356049920, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0031", 1356049860, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0029", 1356049740, 68.460000, -65.248000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-21 0023", 1356049380, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2253", 1356043980, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2251", 1356043860, 68.463000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2249", 1356043740, 68.463000, -65.236000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2246", 1356043560, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2131", 1356039060, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2128", 1356038880, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2108", 1356037680, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2106", 1356037560, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2007", 1356034020, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 2002", 1356033720, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1952", 1356033120, 68.461000, -65.245000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1946", 1356032760, 68.462000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1927", 1356031620, 68.462000, -65.241000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1828", 1356028080, 68.463000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1810", 1356027000, 68.463000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1756", 1356026160, 68.463000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Dec-20 1755", 1356026100, 68.463000, -65.244000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
