"beacon","year","month","day","hour","minute","lat","lon","airTemp","batt","atmPres","formatID","obs","gps_time","speed"
"300234",2014,2,21,19,56,62.8433566667,-62.3195566667,-99,4.3059629136,-99,-99,68,2014-02-21 19:56:00,0.778813452016565
"300234",2014,2,21,20,57,62.8359933333,-62.3182633333,-99,4.3157380848,-99,-99,69,2014-02-21 20:57:00,0.808841287590964
"300234",2014,2,21,21,56,62.8284,-62.3240066667,-99,4.3108504992,-99,-99,70,2014-02-21 21:56:00,0.909442138770181
"300234",2014,2,21,22,56,62.8207033333,-62.3366766667,-99,4.3157380848,-99,-99,71,2014-02-21 22:56:00,1.07194052050978
"300234",2014,2,21,23,57,62.8118816667,-62.3542266667,-99,4.3157380848,-99,-99,72,2014-02-21 23:57:00,1.30527129248955
"300234",2014,2,22,0,56,62.80348,-62.3738033333,-99,4.3059629136,-99,-99,73,2014-02-22 00:56:00,1.38937032345422
"300234",2014,2,22,1,56,62.795565,-62.3878816667,-99,4.3157380848,-99,-99,74,2014-02-22 01:56:00,1.13558067730214
"300234",2014,2,22,2,56,62.7882933333,-62.3951966667,-99,4.3157380848,-99,-99,75,2014-02-22 02:56:00,0.891006644840951
"300234",2014,2,22,3,57,62.782435,-62.395785,-99,4.3059629136,-99,-99,76,2014-02-22 03:57:00,0.642138905962643
"300234",2014,2,22,4,56,62.777825,-62.39207,-99,4.3059629136,-99,-99,77,2014-02-22 04:56:00,0.556211821320933
"300234",2014,2,22,5,56,62.7748333333,-62.3838016667,-99,4.3108504992,-99,-99,78,2014-02-22 05:56:00,0.536852026546873
"300234",2014,2,22,6,57,62.77203,-62.37442,-99,4.3157380848,-99,-99,79,2014-02-22 06:57:00,0.561337930248664
"300234",2014,2,22,7,56,62.7695616667,-62.368785,-99,4.3108504992,-99,-99,80,2014-02-22 07:56:00,0.404077906058498
"300234",2014,2,22,8,56,62.7673183333,-62.368345,-99,4.3108504992,-99,-99,81,2014-02-22 08:56:00,0.250733204437783
"300234",2014,2,22,9,57,62.7653833333,-62.3736466667,-99,4.3108504992,-99,-99,82,2014-02-22 09:57:00,0.339797468650619
"300234",2014,2,22,10,56,62.7639833333,-62.3847433333,-99,4.3108504992,-99,-99,83,2014-02-22 10:56:00,0.596353135125196
"300234",2014,2,22,11,56,62.76208,-62.39994,-99,4.3108504992,-99,-99,84,2014-02-22 11:56:00,0.802713160338974
"300234",2014,2,22,12,57,62.7586466667,-62.4157133333,-99,4.301075328,-99,-99,85,2014-02-22 12:57:00,0.875358872344288
"300234",2014,2,22,13,56,62.75481,-62.4268433333,-99,4.3059629136,-99,-99,86,2014-02-22 13:56:00,0.722036457587589
"300234",2014,2,22,14,56,62.7510483333,-62.4353783333,-99,4.301075328,-99,-99,87,2014-02-22 14:56:00,0.603797659526759
"300234",2014,2,22,15,56,62.7477633333,-62.4371583333,-99,4.2961877424,-99,-99,88,2014-02-22 15:56:00,0.376775803218965
"300234",2014,2,22,16,57,62.7442166667,-62.4325916667,-99,4.2961877424,-99,-99,89,2014-02-22 16:57:00,0.450826626325547
"300234",2014,2,22,17,56,62.7418516667,-62.42318,-99,4.2961877424,-99,-99,90,2014-02-22 17:56:00,0.556591272539494
"300234",2014,2,22,18,56,62.740075,-62.4099233333,-99,4.3059629136,-99,-99,91,2014-02-22 18:56:00,0.704252618010732
"300234",2014,2,22,19,57,62.7378333333,-62.3960266667,-99,4.301075328,-99,-99,92,2014-02-22 19:57:00,0.738931383435565
"300234",2014,2,22,20,56,62.7348366667,-62.3885483333,-99,4.3108504992,-99,-99,93,2014-02-22 20:56:00,0.51525659837231
"300234",2014,2,22,21,56,62.7309233333,-62.387745,-99,4.3108504992,-99,-99,94,2014-02-22 21:56:00,0.437557359338401
"300234",2014,2,22,22,57,62.726325,-62.3948916667,-99,4.301075328,-99,-99,95,2014-02-22 22:57:00,0.618122321867212
"300234",2014,2,22,23,56,62.7211016667,-62.4082066667,-99,4.2961877424,-99,-99,96,2014-02-22 23:56:00,0.909316768978679
"300234",2014,2,23,0,56,62.7152733333,-62.42692,-99,4.3059629136,-99,-99,97,2014-02-23 00:56:00,1.15443592596956
"300234",2014,2,23,1,57,62.708925,-62.4444733333,-99,4.301075328,-99,-99,98,2014-02-23 01:57:00,1.12234045515884
"300234",2014,2,23,2,56,62.7022083333,-62.4584933333,-99,4.3059629136,-99,-99,99,2014-02-23 02:56:00,1.05256414284476
"300234",2014,2,23,3,56,62.696425,-62.4683783333,-99,4.3059629136,-99,-99,100,2014-02-23 03:56:00,0.818057886210683
"300234",2014,2,23,4,56,62.6921383333,-62.4731466667,-99,4.3059629136,-99,-99,101,2014-02-23 04:56:00,0.535732581779433
"300234",2014,2,23,5,57,62.6898833333,-62.472495,-99,4.301075328,-99,-99,102,2014-02-23 05:57:00,0.249073708582136
"300234",2014,2,23,6,56,62.6895383333,-62.467425,-99,4.3108504992,-99,-99,103,2014-02-23 06:56:00,0.26621954669131
"300234",2014,2,23,7,56,62.689945,-62.4605016667,-99,4.3108504992,-99,-99,104,2014-02-23 07:56:00,0.356494634350334
"300234",2014,2,23,8,57,62.6905333333,-62.45452,-99,4.3059629136,-99,-99,105,2014-02-23 08:57:00,0.30732706644603
"300234",2014,2,23,9,56,62.691,-62.4526066667,-99,4.301075328,-99,-99,106,2014-02-23 09:56:00,0.112546188036085
"300234",2014,2,23,10,56,62.6909166667,-62.4566083333,-99,4.3108504992,-99,-99,107,2014-02-23 10:56:00,0.20458674051401
"300234",2014,2,23,11,56,62.69044,-62.46624,-99,4.3108504992,-99,-99,108,2014-02-23 11:56:00,0.494774473766713
"300234",2014,2,23,12,57,62.6891766667,-62.4794283333,-99,4.301075328,-99,-99,109,2014-02-23 12:57:00,0.676835299652641
"300234",2014,2,23,13,56,62.6870716667,-62.49252,-99,4.301075328,-99,-99,110,2014-02-23 13:56:00,0.720571269256801
"300234",2014,2,23,14,56,62.68424,-62.5037383333,-99,4.3059629136,-99,-99,111,2014-02-23 14:56:00,0.654031302690601
"300234",2014,2,23,15,56,62.6819033333,-62.5116216667,-99,4.301075328,-99,-99,112,2014-02-23 15:56:00,0.479431472656374
"300234",2014,2,23,16,57,62.6796866667,-62.5132816667,-99,4.2961877424,-99,-99,113,2014-02-23 16:57:00,0.256650946161755
"300234",2014,2,23,17,56,62.677825,-62.508895,-99,4.2913001568,-99,-99,114,2014-02-23 17:56:00,0.310434986737622
"300234",2014,2,23,18,56,62.67631,-62.4998633333,-99,4.3059629136,-99,-99,115,2014-02-23 18:56:00,0.491340303195633
"300234",2014,2,23,19,57,62.6747883333,-62.4883116667,-99,4.2961877424,-99,-99,116,2014-02-23 19:57:00,0.604040377971056
"300234",2014,2,23,20,56,62.6730133333,-62.4768483333,-99,4.3059629136,-99,-99,117,2014-02-23 20:56:00,0.62870783324676
"300234",2014,2,23,21,56,62.6703866667,-62.46867,-99,4.3059629136,-99,-99,118,2014-02-23 21:56:00,0.510089787260392
"300234",2014,2,23,22,57,62.6669216667,-62.4663566667,-99,4.3059629136,-99,-99,119,2014-02-23 22:57:00,0.396827436897598
"300234",2014,2,23,23,56,62.66278,-62.4706166667,-99,4.3059629136,-99,-99,120,2014-02-23 23:56:00,0.518534816719216
"300234",2014,2,24,0,56,62.6576233333,-62.4800233333,-99,4.3059629136,-99,-99,121,2014-02-24 00:56:00,0.748875372120347
"300234",2014,2,24,1,57,62.651115,-62.493785,-99,4.2961877424,-99,-99,122,2014-02-24 01:57:00,0.993459252767211
"300234",2014,2,24,2,56,62.643605,-62.5094316667,-99,4.2961877424,-99,-99,123,2014-02-24 02:56:00,1.17694078479104
"300234",2014,2,24,3,56,62.63603,-62.52372,-99,4.301075328,-99,-99,124,2014-02-24 03:56:00,1.11599649587857
"300234",2014,2,24,4,56,62.6300433333,-62.536515,-99,4.301075328,-99,-99,125,2014-02-24 04:56:00,0.934262837327721
"300234",2014,2,24,5,57,62.6257166667,-62.5449866667,-99,4.301075328,-99,-99,126,2014-02-24 05:57:00,0.637440900645888
"300234",2014,2,24,6,56,62.62365,-62.54775,-99,4.3059629136,-99,-99,127,2014-02-24 06:56:00,0.274644444447075
"300234",2014,2,24,7,56,62.6235466667,-62.546225,-99,4.3059629136,-99,-99,128,2014-02-24 07:56:00,0.0789063209782393
"300234",2014,2,24,8,57,62.6245866667,-62.5421083333,-99,4.3059629136,-99,-99,129,2014-02-24 08:57:00,0.236492474971096
"300234",2014,2,24,9,56,62.6258916667,-62.537995,-99,4.3059629136,-99,-99,130,2014-02-24 09:56:00,0.260136304369803
"300234",2014,2,24,10,56,62.6277416667,-62.5373766667,-99,4.3059629136,-99,-99,131,2014-02-24 10:56:00,0.208360915944419
"300234",2014,2,24,11,56,62.6295233333,-62.5412283333,-99,4.301075328,-99,-99,132,2014-02-24 11:56:00,0.279638069418226
"300234",2014,2,24,12,57,62.6309316667,-62.548925,-99,4.2913001568,-99,-99,133,2014-02-24 12:57:00,0.41700024394369
"300234",2014,2,24,13,56,62.6310716667,-62.560635,-99,4.3059629136,-99,-99,134,2014-02-24 13:56:00,0.609637478244909
"300234",2014,2,24,14,56,62.6303683333,-62.5741683333,-99,4.2961877424,-99,-99,135,2014-02-24 14:56:00,0.697003721566669
"300234",2014,2,24,15,56,62.6299016667,-62.5887366667,-99,4.301075328,-99,-99,136,2014-02-24 15:56:00,0.747382545547387
"300234",2014,2,24,16,57,62.6293883333,-62.6010866667,-99,4.301075328,-99,-99,137,2014-02-24 16:57:00,0.624230105941165
"300234",2014,2,24,17,57,62.6287433333,-62.6106983333,-99,4.2961877424,-99,-99,138,2014-02-24 17:57:00,0.497133990835412
"300234",2014,2,24,18,56,62.628455,-62.613725,-99,4.3059629136,-99,-99,139,2014-02-24 18:56:00,0.160877835294119
"300234",2014,2,24,19,57,62.628485,-62.6127816667,-99,4.3108504992,-99,-99,140,2014-02-24 19:57:00,0.0476024856798886
