ReadingDate,Latitude,Longitude,Elevation,Heading,Speed,Fix,Satellites,HDOP,VDOP,VerticalVelocity,Pressure,TempExternal,TempInternal,BeaconAlarmState,BatteryVoltage,ModemVoltage
2014-02-20 17:56:27,62.9761566666667,-62.292775,,,,,10,,,,,,-21.9781001600001,0,4.3108504992,4.3646139408
2014-02-20 18:56:27,62.9732883333333,-62.28156,,,,,10,,,,,,-21.4893416,0,4.3157380848,4.3646139408
2014-02-20 19:56:52,62.96916,-62.277035,,,,,10,,,,,,-21.9781001600001,0,4.301075328,4.3646139408
2014-02-20 20:56:28,62.96408,-62.2808916666667,,,,,9,,,,,,-22.46685872,0,4.3157380848,4.3695015264
2014-02-20 21:56:27,62.95822,-62.291685,,,,,10,,,,,,-22.95561728,0,4.3157380848,4.3695015264
2014-02-20 22:57:15,62.95165,-62.3073633333333,,,,,9,,,,,,-23.44437584,0,4.3108504992,4.3695015264
2014-02-20 23:56:28,62.944705,-62.3229816666667,,,,,10,,,,,,-23.9331344,0,4.3157380848,4.3695015264
2014-02-21 00:56:29,62.9375933333333,-62.3353983333333,,,,,13,,,,,,-23.9331344,0,4.3108504992,4.3695015264
2014-02-21 01:56:52,62.9307816666667,-62.3421433333333,,,,,12,,,,,,-23.9331344,0,4.3157380848,4.3695015264
2014-02-21 02:56:29,62.9248383333333,-62.3416233333333,,,,,13,,,,,,-23.9331344,0,4.3059629136,4.3695015264
2014-02-21 03:56:30,62.9196883333333,-62.3348716666667,,,,,14,,,,,,-24.42189296,0,4.3059629136,4.3695015264
2014-02-21 04:56:37,62.9149233333333,-62.322615,,,,,14,,,,,,-24.42189296,0,4.3108504992,4.3695015264
2014-02-21 05:56:54,62.9122383333333,-62.3102766666667,,,,,12,,,,,,-24.42189296,0,4.3059629136,4.3695015264
2014-02-21 06:56:30,62.908435,-62.3016266666667,,,,,9,,,,,,-24.42189296,0,4.3157380848,4.3695015264
2014-02-21 07:56:30,62.9044633333333,-62.2976666666667,,,,,10,,,,,,-24.42189296,0,4.3157380848,4.3695015264
2014-02-21 08:57:12,62.9004066666667,-62.30177,,,,,11,,,,,,-23.9331344,0,4.3059629136,4.3646139408
2014-02-21 09:56:32,62.8963233333333,-62.3116433333333,,,,,10,,,,,,-23.9331344,0,4.301075328,4.3646139408
2014-02-21 10:56:33,62.8918116666667,-62.3265483333333,,,,,10,,,,,,-23.9331344,0,4.3108504992,4.3646139408
2014-02-21 11:56:33,62.887005,-62.3437233333333,,,,,9,,,,,,-23.9331344,0,4.3108504992,4.3695015264
2014-02-21 12:57:06,62.8815933333333,-62.3576416666667,,,,,12,,,,,,-23.9331344,0,4.3059629136,4.3646139408
2014-02-21 13:56:34,62.8762333333333,-62.3647533333333,,,,,13,,,,,,-23.44437584,0,4.301075328,4.3646139408
2014-02-21 14:56:33,62.8710283333333,-62.3649216666667,,,,,12,,,,,,-23.44437584,0,4.3059629136,4.3646139408
2014-02-21 15:56:33,62.86602,-62.3592316666667,,,,,14,,,,,,-22.95561728,0,4.3059629136,4.3695015264
2014-02-21 16:57:06,62.8611216666667,-62.348865,,,,,10,,,,,,-22.46685872,0,4.3059629136,4.3646139408
2014-02-21 17:56:35,62.8555283333333,-62.33684,,,,,10,,,,,,-21.9781001600001,0,4.3108504992,4.3646139408
2014-02-21 18:56:35,62.8496283333333,-62.32635,,,,,10,,,,,,-21.9781001600001,0,4.3108504992,4.3695015264
2014-02-21 19:56:37,62.8433566666667,-62.3195566666667,,,,,11,,,,,,-21.9781001600001,0,4.3059629136,4.3646139408
2014-02-21 20:57:07,62.8359933333333,-62.3182633333333,,,,,8,,,,,,-21.9781001600001,0,4.3157380848,4.3646139408
2014-02-21 21:56:36,62.8284,-62.3240066666667,,,,,10,,,,,,-22.46685872,0,4.3108504992,4.3646139408
2014-02-21 22:56:36,62.8207033333333,-62.3366766666667,,,,,8,,,,,,-22.95561728,0,4.3157380848,4.3646139408
2014-02-21 23:57:16,62.8118816666667,-62.3542266666667,,,,,10,,,,,,-23.44437584,0,4.3157380848,4.3695015264
2014-02-22 00:56:36,62.80348,-62.3738033333333,,,,,12,,,,,,-23.44437584,0,4.3059629136,4.3695015264
2014-02-22 01:56:38,62.795565,-62.3878816666667,,,,,11,,,,,,-23.44437584,0,4.3157380848,4.3646139408
2014-02-22 02:56:54,62.7882933333333,-62.3951966666667,,,,,13,,,,,,-23.9331344,0,4.3157380848,4.3695015264
2014-02-22 03:57:18,62.782435,-62.395785,,,,,14,,,,,,-23.9331344,0,4.3059629136,4.3695015264
2014-02-22 04:56:39,62.777825,-62.39207,,,,,15,,,,,,-23.9331344,0,4.3059629136,4.3695015264
2014-02-22 05:56:48,62.7748333333333,-62.3838016666667,,,,,12,,,,,,-24.42189296,0,4.3108504992,4.3695015264
2014-02-22 06:57:12,62.77203,-62.37442,,,,,9,,,,,,-23.9331344,0,4.3157380848,4.3695015264
2014-02-22 07:56:40,62.7695616666667,-62.368785,,,,,9,,,,,,-23.9331344,0,4.3108504992,4.3695015264
2014-02-22 08:56:40,62.7673183333333,-62.368345,,,,,10,,,,,,-23.9331344,0,4.3108504992,4.3646139408
2014-02-22 09:57:12,62.7653833333333,-62.3736466666667,,,,,10,,,,,,-24.42189296,0,4.3108504992,4.3646139408
2014-02-22 10:56:41,62.7639833333333,-62.3847433333333,,,,,10,,,,,,-24.42189296,0,4.3108504992,4.3646139408
2014-02-22 11:56:41,62.76208,-62.39994,,,,,10,,,,,,-24.42189296,0,4.3108504992,4.3646139408
2014-02-22 12:57:37,62.7586466666667,-62.4157133333333,,,,,12,,,,,,-24.42189296,0,4.301075328,4.3646139408
2014-02-22 13:56:41,62.75481,-62.4268433333333,,,,,12,,,,,,-23.9331344,0,4.3059629136,4.3646139408
2014-02-22 14:56:42,62.7510483333333,-62.4353783333333,,,,,11,,,,,,-23.44437584,0,4.301075328,4.3646139408
2014-02-22 15:56:43,62.7477633333333,-62.4371583333333,,,,,13,,,,,,-22.95561728,0,4.2961877424,4.3646139408
2014-02-22 16:57:23,62.7442166666667,-62.4325916666667,,,,,11,,,,,,-22.46685872,0,4.2961877424,4.3646139408
2014-02-22 17:56:43,62.7418516666667,-62.42318,,,,,10,,,,,,-21.9781001600001,0,4.2961877424,4.3646139408
2014-02-22 18:56:43,62.740075,-62.4099233333333,,,,,11,,,,,,-21.9781001600001,0,4.3059629136,4.3646139408
2014-02-22 19:57:24,62.7378333333333,-62.3960266666667,,,,,10,,,,,,-21.9781001600001,0,4.301075328,4.3646139408
2014-02-22 20:56:44,62.7348366666667,-62.3885483333333,,,,,8,,,,,,-22.46685872,0,4.3108504992,4.3646139408
2014-02-22 21:56:44,62.7309233333333,-62.387745,,,,,10,,,,,,-22.46685872,0,4.3108504992,4.3646139408
2014-02-22 22:57:18,62.726325,-62.3948916666667,,,,,8,,,,,,-22.95561728,0,4.301075328,4.3646139408
2014-02-22 23:56:45,62.7211016666667,-62.4082066666667,,,,,8,,,,,,-23.44437584,0,4.2961877424,4.3646139408
2014-02-23 00:56:45,62.7152733333333,-62.42692,,,,,11,,,,,,-23.44437584,0,4.3059629136,4.3695015264
2014-02-23 01:57:18,62.708925,-62.4444733333333,,,,,11,,,,,,-23.9331344,0,4.301075328,4.3646139408
2014-02-23 02:56:45,62.7022083333333,-62.4584933333333,,,,,12,,,,,,-23.9331344,0,4.3059629136,4.3646139408
2014-02-23 03:56:47,62.696425,-62.4683783333333,,,,,13,,,,,,-23.9331344,0,4.3059629136,4.3695015264
2014-02-23 04:56:46,62.6921383333333,-62.4731466666667,,,,,13,,,,,,-24.42189296,0,4.3059629136,4.3646139408
2014-02-23 05:57:18,62.6898833333333,-62.472495,,,,,12,,,,,,-24.42189296,0,4.301075328,4.3646139408
2014-02-23 06:56:48,62.6895383333333,-62.467425,,,,,9,,,,,,-24.42189296,0,4.3108504992,4.3646139408
2014-02-23 07:56:48,62.689945,-62.4605016666667,,,,,9,,,,,,-24.42189296,0,4.3108504992,4.3646139408
2014-02-23 08:57:19,62.6905333333333,-62.45452,,,,,11,,,,,,-24.42189296,0,4.3059629136,4.3646139408
2014-02-23 09:56:49,62.691,-62.4526066666667,,,,,10,,,,,,-24.42189296,0,4.301075328,4.3646139408
2014-02-23 10:56:49,62.6909166666667,-62.4566083333333,,,,,10,,,,,,-24.91065152,0,4.3108504992,4.3646139408
2014-02-23 11:56:49,62.69044,-62.46624,,,,,10,,,,,,-24.91065152,0,4.3108504992,4.3646139408
2014-02-23 12:57:21,62.6891766666667,-62.4794283333333,,,,,12,,,,,,-24.91065152,0,4.301075328,4.3646139408
2014-02-23 13:56:50,62.6870716666667,-62.49252,,,,,12,,,,,,-24.42189296,0,4.301075328,4.3646139408
2014-02-23 14:56:49,62.68424,-62.5037383333333,,,,,12,,,,,,-23.9331344,0,4.3059629136,4.3646139408
2014-02-23 15:56:51,62.6819033333333,-62.5116216666667,,,,,13,,,,,,-23.44437584,0,4.301075328,4.3597263552
2014-02-23 16:57:24,62.6796866666667,-62.5132816666667,,,,,10,,,,,,-22.95561728,0,4.2961877424,4.3646139408
2014-02-23 17:56:51,62.677825,-62.508895,,,,,10,,,,,,-22.95561728,0,4.2913001568,4.3646139408
2014-02-23 18:56:52,62.67631,-62.4998633333333,,,,,10,,,,,,-22.46685872,0,4.3059629136,4.3597263552
2014-02-23 19:57:23,62.6747883333333,-62.4883116666667,,,,,10,,,,,,-22.95561728,0,4.2961877424,4.3597263552
2014-02-23 20:56:52,62.6730133333333,-62.4768483333333,,,,,8,,,,,,-22.95561728,0,4.3059629136,4.3597263552
2014-02-23 21:56:52,62.6703866666667,-62.46867,,,,,10,,,,,,-23.44437584,0,4.3059629136,4.3597263552
2014-02-23 22:57:18,62.6669216666667,-62.4663566666667,,,,,8,,,,,,-23.9331344,0,4.3059629136,4.3597263552
2014-02-23 23:56:54,62.66278,-62.4706166666667,,,,,8,,,,,,-23.9331344,0,4.3059629136,4.3597263552
2014-02-24 00:56:54,62.6576233333333,-62.4800233333333,,,,,12,,,,,,-24.42189296,0,4.3059629136,4.3597263552
2014-02-24 01:57:18,62.651115,-62.493785,,,,,10,,,,,,-24.42189296,0,4.2961877424,4.3597263552
2014-02-24 02:56:55,62.643605,-62.5094316666667,,,,,13,,,,,,-24.42189296,0,4.2961877424,4.3597263552
2014-02-24 03:56:55,62.63603,-62.52372,,,,,12,,,,,,-24.42189296,0,4.301075328,4.3597263552
2014-02-24 04:56:55,62.6300433333333,-62.536515,,,,,14,,,,,,-24.42189296,0,4.301075328,4.3597263552
2014-02-24 05:57:19,62.6257166666667,-62.5449866666667,,,,,12,,,,,,-24.42189296,0,4.301075328,4.3597263552
2014-02-24 06:56:55,62.62365,-62.54775,,,,,9,,,,,,-23.9331344,0,4.3059629136,4.3597263552
2014-02-24 07:56:56,62.6235466666667,-62.546225,,,,,9,,,,,,-23.9331344,0,4.3059629136,4.3597263552
2014-02-24 08:57:20,62.6245866666667,-62.5421083333333,,,,,11,,,,,,-23.9331344,0,4.3059629136,4.3597263552
2014-02-24 09:56:57,62.6258916666667,-62.537995,,,,,11,,,,,,-23.9331344,0,4.3059629136,4.3597263552
2014-02-24 10:56:56,62.6277416666667,-62.5373766666667,,,,,10,,,,,,-23.44437584,0,4.3059629136,4.3597263552
2014-02-24 11:56:58,62.6295233333333,-62.5412283333333,,,,,9,,,,,,-23.44437584,0,4.301075328,4.3597263552
2014-02-24 12:57:21,62.6309316666667,-62.548925,,,,,12,,,,,,-22.95561728,0,4.2913001568,4.3597263552
2014-02-24 13:56:58,62.6310716666667,-62.560635,,,,,12,,,,,,-22.95561728,0,4.3059629136,4.3597263552
2014-02-24 14:56:59,62.6303683333333,-62.5741683333333,,,,,14,,,,,,-22.46685872,0,4.2961877424,4.3597263552
2014-02-24 15:56:59,62.6299016666667,-62.5887366666667,,,,,12,,,,,,-21.9781001600001,0,4.301075328,4.3597263552
2014-02-24 16:57:23,62.6293883333333,-62.6010866666667,,,,,10,,,,,,-21.4893416,0,4.301075328,4.3597263552
2014-02-24 17:57:07,62.6287433333333,-62.6106983333333,,,,,9,,,,,,-21.00058304,0,4.2961877424,4.3597263552
2014-02-24 18:56:59,62.628455,-62.613725,,,,,11,,,,,,-21.00058304,0,4.3059629136,4.3597263552
2014-02-24 19:57:23,62.628485,-62.6127816666667,,,,,10,,,,,,-20.51182448,0,4.3108504992,4.3646139408
2014-02-24 20:57:01,62.628665,-62.6094333333333,,,,,8,,,,,,-20.51182448,0,4.3108504992,4.3646139408
2014-02-24 21:57:01,62.6287783333333,-62.604795,,,,,10,,,,,,-20.51182448,0,4.2961877424,4.3646139408
2014-02-24 22:57:34,62.6284766666667,-62.6014433333333,,,,,9,,,,,,-20.51182448,0,4.3108504992,4.3646139408
2014-02-24 23:57:02,62.6266983333333,-62.601955,,,,,10,,,,,,-20.51182448,0,4.3059629136,4.3646139408
2014-02-25 00:57:01,62.6232183333333,-62.6074966666667,,,,,10,,,,,,-20.0230659200001,0,4.3059629136,4.3695015264
2014-02-25 01:57:36,62.6183433333333,-62.61696,,,,,10,,,,,,-20.0230659200001,0,4.3059629136,4.3695015264
2014-02-25 02:57:02,62.61245,-62.6307833333333,,,,,13,,,,,,-20.0230659200001,0,4.3059629136,4.3695015264
2014-02-25 03:57:03,62.60578,-62.6477766666667,,,,,13,,,,,,-19.53430736,0,4.3108504992,4.3695015264
2014-02-25 04:57:02,62.5990416666667,-62.6664916666667,,,,,12,,,,,,-19.53430736,0,4.3157380848,4.3695015264
2014-02-25 05:57:37,62.5929233333333,-62.68462,,,,,12,,,,,,-19.53430736,0,4.3108504992,4.3695015264
2014-02-25 06:57:03,62.58886,-62.6987133333333,,,,,9,,,,,,-19.53430736,0,4.3206256704,4.3695015264
2014-02-25 07:57:04,62.5867333333333,-62.7076,,,,,10,,,,,,-19.0455488,0,4.3206256704,4.3695015264
2014-02-25 08:57:36,62.586415,-62.7111816666667,,,,,10,,,,,,-19.0455488,0,4.325513256,4.374389112
2014-02-25 09:57:04,62.5875866666667,-62.7105016666667,,,,,12,,,,,,-19.0455488,0,4.3157380848,4.374389112
2014-02-25 10:57:05,62.5897383333333,-62.70731,,,,,10,,,,,,-19.0455488,0,4.3206256704,4.374389112
2014-02-25 11:57:05,62.5921616666667,-62.7050066666667,,,,,9,,,,,,-19.0455488,0,4.325513256,4.374389112
2014-02-25 12:57:36,62.5940133333333,-62.7047116666667,,,,,12,,,,,,-19.53430736,0,4.3304008416,4.3792766976
2014-02-25 13:57:06,62.5945716666667,-62.7084516666667,,,,,12,,,,,,-19.53430736,0,4.3206256704,4.3792766976
2014-02-25 14:57:06,62.5935333333333,-62.7161733333333,,,,,13,,,,,,-19.0455488,0,4.325513256,4.3792766976
2014-02-25 15:57:06,62.591155,-62.727015,,,,,12,,,,,,-19.0455488,0,4.325513256,4.3792766976
2014-02-25 16:57:38,62.5875133333333,-62.7414033333333,,,,,10,,,,,,-19.0455488,0,4.3352884272,4.3841642832
2014-02-25 17:57:15,62.5838483333333,-62.7568116666667,,,,,9,,,,,,-18.5567902400001,0,4.3206256704,4.3792766976
2014-02-25 18:57:07,62.5802033333333,-62.7692233333333,,,,,11,,,,,,-18.5567902400001,0,4.3352884272,4.3841642832
2014-02-25 19:57:47,62.576535,-62.7768066666667,,,,,10,,,,,,-18.5567902400001,0,4.3352884272,4.3841642832
2014-02-25 20:57:08,62.57368,-62.7782516666667,,,,,9,,,,,,-19.0455488,0,4.3352884272,4.3841642832
2014-02-25 21:57:08,62.5705333333333,-62.7733416666667,,,,,9,,,,,,-19.0455488,0,4.3352884272,4.3841642832
2014-02-25 22:57:42,62.5670133333333,-62.7634316666667,,,,,8,,,,,,-19.0455488,0,4.3401760128,4.3841642832
2014-02-25 23:57:17,62.5627133333333,-62.7532283333333,,,,,11,,,,,,-19.0455488,0,4.325513256,4.3890518688
2014-02-26 00:57:09,62.5571533333333,-62.747415,,,,,10,,,,,,-19.0455488,0,4.3401760128,4.3890518688
2014-02-26 01:57:42,62.5500366666667,-62.7469566666667,,,,,11,,,,,,-19.0455488,0,4.3401760128,4.3890518688
2014-02-26 02:57:09,62.5414,-62.753675,,,,,14,,,,,,-19.0455488,0,4.3304008416,4.3890518688
2014-02-26 03:57:09,62.53163,-62.76734,,,,,12,,,,,,-19.0455488,0,4.3304008416,4.3890518688
2014-02-26 04:57:43,62.5211033333333,-62.787585,,,,,13,,,,,,-19.0455488,0,4.3304008416,4.3890518688
2014-02-26 05:57:11,62.5105566666667,-62.81123,,,,,10,,,,,,-19.0455488,0,4.325513256,4.3890518688
2014-02-26 06:57:11,62.500545,-62.8356383333333,,,,,9,,,,,,-19.0455488,0,4.3401760128,4.3890518688
2014-02-26 07:57:10,62.4916733333333,-62.8565833333333,,,,,10,,,,,,-19.0455488,0,4.3304008416,4.3890518688
2014-02-26 08:57:42,62.4843366666667,-62.871695,,,,,10,,,,,,-19.0455488,0,4.3304008416,4.3890518688
2014-02-26 09:57:12,62.4790966666667,-62.8799183333333,,,,,12,,,,,,-19.0455488,0,4.3401760128,4.3890518688
2014-02-26 10:57:11,62.475365,-62.8825866666667,,,,,8,,,,,,-19.0455488,0,4.3450635984,4.3939394544
2014-02-26 11:57:12,62.473255,-62.8812233333333,,,,,8,,,,,,-19.0455488,0,4.3450635984,4.3939394544
2014-02-26 12:57:51,62.4722866666667,-62.87808,,,,,11,,,,,,-19.0455488,0,4.3450635984,4.3939394544
2014-02-26 13:57:13,62.47178,-62.877135,,,,,11,,,,,,-19.0455488,0,4.3401760128,4.3939394544
2014-02-26 14:57:13,62.470865,-62.8810783333333,,,,,13,,,,,,-19.0455488,0,4.3401760128,4.3939394544
2014-02-26 15:57:29,62.4689,-62.8923483333333,,,,,12,,,,,,-18.5567902400001,0,4.3401760128,4.3939394544
2014-02-26 16:57:53,62.4659883333333,-62.91064,,,,,9,,,,,,-18.5567902400001,0,4.3450635984,4.3939394544
2014-02-26 17:57:14,62.4621316666667,-62.9324216666667,,,,,9,,,,,,-18.5567902400001,0,4.3352884272,4.3939394544
2014-02-26 18:57:13,62.456995,-62.952925,,,,,11,,,,,,-18.06803168,0,4.3450635984,4.3939394544
2014-02-26 19:58:03,62.4502483333333,-62.9697616666667,,,,,10,,,,,,-18.06803168,0,4.3352884272,4.3939394544
